-5.000000000000000000e+00 1.653080047866848590e+00
-4.964824120603014812e+00 1.687086328876331587e+00
-4.929648241206030512e+00 1.721092362808878118e+00
-4.894472361809045324e+00 1.755098126307208517e+00
-4.859296482412060136e+00 1.789103596014040454e+00
-4.824120603015074948e+00 1.823108748572091820e+00
-4.788944723618090649e+00 1.857113560624079618e+00
-4.753768844221105461e+00 1.891118008812724627e+00
-4.718592964824120273e+00 1.925122069780743628e+00
-4.683417085427135973e+00 1.959125720170853624e+00
-4.648241206030150785e+00 1.993128936625775616e+00
-4.613065326633165597e+00 2.027131695788225940e+00
-4.577889447236181297e+00 2.061133974300922933e+00
-4.542713567839196109e+00 2.095135748806586040e+00
-4.507537688442210921e+00 2.129136995947932487e+00
-4.472361809045226622e+00 2.163137692367679943e+00
-4.437185929648241434e+00 2.197137814708548298e+00
-4.402010050251256246e+00 2.231137339613253889e+00
-4.366834170854271058e+00 2.265136243724517051e+00
-4.331658291457286758e+00 2.299134503685053676e+00
-4.296482412060301570e+00 2.333132096137584099e+00
-4.261306532663316382e+00 2.367128997724825545e+00
-4.226130653266331194e+00 2.401125185089496572e+00
-4.190954773869346894e+00 2.435120634874313517e+00
-4.155778894472361706e+00 2.469115323721998045e+00
-4.120603015075376518e+00 2.503109228275267384e+00
-4.085427135678392219e+00 2.537102325176836537e+00
-4.050251256281407031e+00 2.571094591069427615e+00
-4.015075376884421843e+00 2.605086002595756955e+00
-3.979899497487437099e+00 2.639076506651580445e+00
-3.944723618090452355e+00 2.673065550476624974e+00
-3.909547738693467167e+00 2.707052166712553554e+00
-3.874371859296482423e+00 2.741035469270594049e+00
-3.839195979899497679e+00 2.775014932086580011e+00
-3.804020100502512491e+00 2.808990107806910608e+00
-3.768844221105527748e+00 2.842960331303096666e+00
-3.733668341708543004e+00 2.876924693319961257e+00
-3.698492462311557816e+00 2.910882227794753252e+00
-3.663316582914572628e+00 2.944831730346058940e+00
-3.628140703517587884e+00 2.978771912014643419e+00
-3.592964824120603140e+00 3.012701253549045166e+00
-3.557788944723617952e+00 3.046617886111945506e+00
-3.522613065326633208e+00 3.080519843551475567e+00
-3.487437185929648464e+00 3.114404628967741395e+00
-3.452261306532663276e+00 3.148269494021601389e+00
-3.417085427135678088e+00 3.182111330115728887e+00
-3.381909547738693789e+00 3.215926283756881610e+00
-3.346733668341708601e+00 3.249710326638913571e+00
-3.311557788944723413e+00 3.283458481263569428e+00
-3.276381909547738669e+00 3.317165159849986722e+00
-3.241206030150753925e+00 3.350824257893217695e+00
-3.206030150753768737e+00 3.384428211534159292e+00
-3.170854271356783993e+00 3.417969113263370495e+00
-3.135678391959799249e+00 3.451437558881286005e+00
-3.100502512562814061e+00 3.484822841148677686e+00
-3.065326633165828873e+00 3.518113597509665347e+00
-3.030150753768844130e+00 3.551295984819477169e+00
-2.994974874371859386e+00 3.584355467590343292e+00
-2.959798994974874198e+00 3.617275509016708579e+00
-2.924623115577889454e+00 3.650037218471312794e+00
-2.889447236180904710e+00 3.682620965089011822e+00
-2.854271356783919522e+00 3.715003639505383592e+00
-2.819095477386934778e+00 3.747160859336464700e+00
-2.783919597989949590e+00 3.779066093754694933e+00
-2.748743718592964846e+00 3.810689388087785900e+00
-2.713567839195980103e+00 3.842000019745617223e+00
-2.678391959798994915e+00 3.872963442390452649e+00
-2.643216080402010171e+00 3.903543211948781178e+00
